can_close_early,close_time,created_time,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title
True,2026-05-28T00:45:00Z,2026-05-27T00:02:12.18744Z,KXBTC15M-26MAY272045,0,2026-05-28T00:50:00Z,2026-06-04T00:45:00Z,74443.15,74349.39,0.9990,2026-06-04T00:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T00:50:00Z,0.00,2026-05-28T00:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:45 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:30 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T00:45:04.656803Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY272045-45,BTC price up in next 15 mins?,2026-05-28T00:45:04.71935Z,0.00,583367.58,1.0000,0.00,0.0000,0.00,"Target Price: $74,349.39"
True,2026-05-28T00:30:00Z,2026-05-27T00:02:11.676365Z,KXBTC15M-26MAY272030,0,2026-05-28T00:35:00Z,2026-06-04T00:30:00Z,74349.39,74344.0,0.9940,2026-06-04T00:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T00:35:00Z,0.00,2026-05-28T00:15:00Z,0.9940,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:30 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:15 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T00:30:04.662154Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY272030-30,BTC price up in next 15 mins?,2026-05-28T00:30:04.71911Z,0.00,783675.76,1.0000,0.00,0.0000,0.00,"Target Price: $74,344.00"
True,2026-05-28T00:15:00Z,2026-05-27T00:02:11.219179Z,KXBTC15M-26MAY272015,0,2026-05-28T00:20:00Z,2026-06-04T00:15:00Z,74344.00,74336.97,0.9990,2026-06-04T00:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T00:20:00Z,0.00,2026-05-28T00:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:15 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:00 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T00:15:04.858908Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY272015-15,BTC price up in next 15 mins?,2026-05-28T00:15:05.215215Z,0.00,847300.20,1.0000,0.00,0.0000,0.00,"Target Price: $74,336.97"
True,2026-05-28T00:00:00Z,2026-05-27T00:02:10.689159Z,KXBTC15M-26MAY272000,0,2026-05-28T00:05:00Z,2026-06-04T00:00:00Z,74336.97,74242.59,0.9990,2026-06-04T00:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T00:05:00Z,0.00,2026-05-27T23:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:00 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T00:00:04.656458Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY272000-00,BTC price up in next 15 mins?,2026-05-28T00:00:05.012611Z,0.00,545420.44,1.0000,0.00,0.0000,0.00,"Target Price: $74,242.59"
True,2026-05-27T23:45:00Z,2026-05-27T00:02:10.187549Z,KXBTC15M-26MAY271945,0,2026-05-27T23:50:00Z,2026-06-03T23:45:00Z,74242.59,74178.32,0.9990,2026-06-03T23:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T23:50:00Z,0.00,2026-05-27T23:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:45 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:30 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T23:45:04.667349Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY271945-45,BTC price up in next 15 mins?,2026-05-27T23:45:04.771223Z,0.00,513458.77,1.0000,0.00,0.0000,0.00,"Target Price: $74,178.32"
True,2026-05-27T23:30:00Z,2026-05-27T00:02:09.75892Z,KXBTC15M-26MAY271930,0,2026-05-27T23:35:00Z,2026-06-03T23:30:00Z,74178.32,74333.93,0.0010,2026-06-03T23:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T23:35:00Z,0.00,2026-05-27T23:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:30 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:15 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T23:30:04.654358Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271930-30,BTC price up in next 15 mins?,2026-05-27T23:30:04.767886Z,0.00,558667.79,1.0000,0.00,0.0000,0.00,"Target Price: $74,333.93"
True,2026-05-27T23:15:00Z,2026-05-27T00:02:09.271351Z,KXBTC15M-26MAY271915,0,2026-05-27T23:20:00Z,2026-06-03T23:15:00Z,74333.93,74317.63,0.9990,2026-06-03T23:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T23:20:00Z,0.00,2026-05-27T23:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:15 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:00 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T23:15:04.664456Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY271915-15,BTC price up in next 15 mins?,2026-05-27T23:15:04.713382Z,0.00,676271.93,1.0000,0.00,0.0000,0.00,"Target Price: $74,317.63"
True,2026-05-27T23:00:00Z,2026-05-27T00:02:08.739867Z,KXBTC15M-26MAY271900,0,2026-05-27T23:05:00Z,2026-06-03T23:00:00Z,74317.63,74523.69,0.0010,2026-06-03T23:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T23:05:00Z,0.00,2026-05-27T22:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:00 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T23:00:04.651839Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271900-00,BTC price up in next 15 mins?,2026-05-27T23:00:04.970427Z,0.00,380823.15,1.0000,0.00,0.0000,0.00,"Target Price: $74,523.69"
True,2026-05-27T22:45:00Z,2026-05-27T00:02:08.215907Z,KXBTC15M-26MAY271845,0,2026-05-27T22:50:00Z,2026-06-03T22:45:00Z,74523.69,74515.0,0.9940,2026-06-03T22:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T22:50:00Z,0.00,2026-05-27T22:30:00Z,0.9940,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T22:45:04.778802Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY271845-45,BTC price up in next 15 mins?,2026-05-27T22:45:04.868355Z,0.00,703055.26,1.0000,0.00,0.0000,0.00,"Target Price: $74,515.00"
True,2026-05-27T22:30:00Z,2026-05-27T00:02:07.650724Z,KXBTC15M-26MAY271830,0,2026-05-27T22:35:00Z,2026-06-03T22:30:00Z,74515.00,74263.67,0.9990,2026-06-03T22:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T22:35:00Z,0.00,2026-05-27T22:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T22:30:11.562981Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY271830-30,BTC price up in next 15 mins?,2026-05-27T22:30:11.603716Z,0.00,496920.74,1.0000,0.00,0.0000,0.00,"Target Price: $74,263.67"
True,2026-05-27T22:15:00Z,2026-05-27T00:02:07.147652Z,KXBTC15M-26MAY271815,0,2026-05-27T22:20:00Z,2026-06-03T22:15:00Z,74263.67,74355.95,0.0010,2026-06-03T22:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T22:20:00Z,0.00,2026-05-27T22:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T22:15:11.561416Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271815-15,BTC price up in next 15 mins?,2026-05-27T22:15:11.62788Z,0.00,690306.71,1.0000,0.00,0.0000,0.00,"Target Price: $74,355.95"
True,2026-05-27T22:00:00Z,2026-05-27T00:02:06.579328Z,KXBTC15M-26MAY271800,0,2026-05-27T22:05:00Z,2026-06-03T22:00:00Z,74355.95,74480.06,0.0010,2026-06-03T22:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T22:05:00Z,0.00,2026-05-27T21:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T22:00:11.557444Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271800-00,BTC price up in next 15 mins?,2026-05-27T22:00:11.627287Z,0.00,498309.50,1.0000,0.00,0.0000,0.00,"Target Price: $74,480.06"
True,2026-05-27T21:45:00Z,2026-05-27T00:02:06.001944Z,KXBTC15M-26MAY271745,0,2026-05-27T21:50:00Z,2026-06-03T21:45:00Z,74480.06,74987.37,0.0010,2026-06-03T21:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T21:50:00Z,0.00,2026-05-27T21:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T21:45:11.555363Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271745-45,BTC price up in next 15 mins?,2026-05-27T21:45:11.584669Z,0.00,354385.11,1.0000,0.00,0.0000,0.00,"Target Price: $74,987.37"
True,2026-05-27T21:30:00Z,2026-05-27T00:02:05.441116Z,KXBTC15M-26MAY271730,0,2026-05-27T21:35:00Z,2026-06-03T21:30:00Z,74987.37,75070.59,0.0010,2026-06-03T21:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T21:35:00Z,0.00,2026-05-27T21:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T21:30:11.550665Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271730-30,BTC price up in next 15 mins?,2026-05-27T21:30:11.622742Z,0.00,339472.81,1.0000,0.00,0.0000,0.00,"Target Price: $75,070.59"
True,2026-05-27T21:15:00Z,2026-05-27T00:02:04.562472Z,KXBTC15M-26MAY271715,0,2026-05-27T21:20:00Z,2026-06-03T21:15:00Z,75070.59,75155.74,0.0010,2026-06-03T21:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T21:20:00Z,0.00,2026-05-27T21:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:00 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T21:15:11.559052Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271715-15,BTC price up in next 15 mins?,2026-05-27T21:15:11.647956Z,0.00,375352.00,1.0000,0.00,0.0000,0.00,"Target Price: $75,155.74"
True,2026-05-27T21:00:00Z,2026-05-27T00:02:03.946277Z,KXBTC15M-26MAY271700,0,2026-05-27T21:05:00Z,2026-06-03T21:00:00Z,75155.74,75128.34,0.9990,2026-06-03T21:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T21:05:00Z,0.00,2026-05-27T20:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:00 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T21:00:11.564036Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY271700-00,BTC price up in next 15 mins?,2026-05-27T21:00:12.284802Z,0.00,503748.16,1.0000,0.00,0.0000,0.00,"Target Price: $75,128.34"
True,2026-05-27T20:45:00Z,2026-05-27T00:02:03.268321Z,KXBTC15M-26MAY271645,0,2026-05-27T20:50:00Z,2026-06-03T20:45:00Z,75128.34,75165.11,0.0010,2026-06-03T20:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T20:50:00Z,0.00,2026-05-27T20:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:45 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:30 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T20:45:11.559719Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271645-45,BTC price up in next 15 mins?,2026-05-27T20:45:11.605216Z,0.00,424622.46,1.0000,0.00,0.0000,0.00,"Target Price: $75,165.11"
True,2026-05-27T20:30:00Z,2026-05-27T00:02:02.568879Z,KXBTC15M-26MAY271630,0,2026-05-27T20:35:00Z,2026-06-03T20:30:00Z,75165.11,75177.83,0.0010,2026-06-03T20:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T20:35:00Z,0.00,2026-05-27T20:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:30 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:15 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T20:30:11.624135Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY271630-30,BTC price up in next 15 mins?,2026-05-27T20:30:11.658071Z,0.00,646455.14,1.0000,0.00,0.0000,0.00,"Target Price: $75,177.83"
True,2026-05-27T20:15:00Z,2026-05-27T00:02:01.888031Z,KXBTC15M-26MAY271615,0,2026-05-27T20:20:00Z,2026-06-03T20:15:00Z,75177.83,74925.39,0.9990,2026-06-03T20:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T20:20:00Z,0.00,2026-05-27T20:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:15 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:00 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T20:15:11.555178Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY271615-15,BTC price up in next 15 mins?,2026-05-27T20:15:11.586462Z,0.00,390051.36,1.0000,0.00,0.0000,0.00,"Target Price: $74,925.39"
True,2026-05-27T20:00:00Z,2026-05-27T00:02:01.178419Z,KXBTC15M-26MAY271600,0,2026-05-27T20:05:00Z,2026-06-03T20:00:00Z,74925.39,74852.6,0.9990,2026-06-03T20:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-27T20:05:00Z,0.00,2026-05-27T19:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:00 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-27T20:00:11.554737Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY271600-00,BTC price up in next 15 mins?,2026-05-27T20:00:11.863138Z,0.00,455900.35,1.0000,0.00,0.0000,0.00,"Target Price: $74,852.60"
